CODIGO_OSINERG,DIRECCION,DISTRITO,direccion_consultada,lat,lon,pase,osm_class,osm_type,display_name
14622,"AV. EVITAMIENTO N° 1904 MZ. B LOTES 1-6, URB. LOS PARQUES DE MONTERRICO",ATE,"AV. EVITAMIENTO 1904, ATE, LIMA, PERU",-12.080993,-76.978542,2,highway,residential,"Avenida Vía de Evitamiento, Salamanca, Ate, Lima, Lima Metropolitana, Lima, 15022, Perú"
14627,AV. MANUEL PRADO N° 816,CARABAYLLO,"AV. MANUEL PRADO 816, CARABAYLLO, LIMA, PERU",-11.870771,-77.02021,1,highway,secondary,"Avenida Manuel Prado, AH Heroes de la Guerra Del Pacifico, El Progreso, Carabayllo, Lima, Lima Metropolitana, Lima, 15321, Perú"
14628,AV. TUPAC AMARU KM. 22. CARRETERA A CANTA - ASOCIACION LOS ROSALES DE CHILLON,CARABAYLLO,"AV. TUPAC AMARU KM. 22, CARABAYLLO, LIMA, PERU",-11.90735,-77.03232,2,highway,trunk,"Avenida Túpac Amaru, Asentamiento Humano 1º de Noviembre, Carabayllo, Lima, Lima Metropolitana, Lima, 15313, Perú"
14632,"CALLE CONSTELACION AUSTRAL MZ. D-1 LOTE 10, URB. PARCELACION LA CAMPIÑA",CHORRILLOS,"CALLE CONSTELACION AUSTRAL MZ. D-1 LOTE 10, CHORRILLOS, LIMA, PERU",,,0,,,
14633,"ESQUINA AV. GUARDIA CIVIL N° 702 Y AV. EL SOL, URB. LA CAMPIÑA",CHORRILLOS,"AV. GUARDIA CIVIL 702, CHORRILLOS, LIMA, PERU",-12.184236,-77.003786,2,highway,secondary,"Avenida Guardia Civil Sur, Sarita Colonia, Chorrillos, Lima, Lima Metropolitana, Lima, 15067, Perú"
14637,"ESQUINA DE LA AV. UNIVERSITARIA Y AV. MEXICO CALLE L, MZ. D, LOTE 34, 35 Y 36 URB. SANTA ISOLINA 2DA ETAPA",COMAS,"AV. UNIVERSITARIA, COMAS, LIMA, PERU",-11.937545,-77.057914,3,highway,primary,"Avenida Universitaria, Santa Luzmila, Comas, Lima, Lima Metropolitana, Lima, 15314, Perú"
14643,AV. TUPAC AMARU MZ. G LT. 1 Y 2 COOP. VIVIENDA SANTA LIGIA,INDEPENDENCIA,"AV. TUPAC AMARU, INDEPENDENCIA, LIMA, PERU",-12.005548,-77.054007,3,highway,primary,"Avenida Túpac Amaru, Urbanización Mesa Redonda, El Ermitaño, Independencia, Lima, Lima Metropolitana, Lima, 15028, Perú"
14645,"AV. CUBA N° 116 - 120,  ESQ. CON AV. ARENALES N° 990",JESUS MARIA,"AV. CUBA 116, JESUS MARIA, LIMA, PERU",-12.075203,-77.045911,2,highway,secondary,"Avenida Cuba, Oyague, Jesús María, Lima, Lima Metropolitana, Lima, 15072, Perú"
14646,AV. FAUSTINO SANCHEZ CARRION Nº 471 ESQUINA CON JR. ESTADOS UNIDOS,JESUS MARIA,"AV. FAUSTINO SANCHEZ CARRION 471, JESUS MARIA, LIMA, PERU",-12.09295,-77.053215,2,highway,primary,"Avenida Faustino Sanchez Carrión, Jesús María, Lima, Lima Metropolitana, Lima, 15076, Perú"
14648,"AV. MELGAREJO, ESQ. CON LA AV. UNIVERSIDAD",LA MOLINA,"AV. MELGAREJO, LA MOLINA, LIMA, PERU",-12.068164,-76.938428,3,highway,primary,"Avenida Melgarejo, Santa Patricia 1era Etapa, La Molina, Lima, Lima Metropolitana, Lima, 15012, Perú"
14682,AV. JAVIER PRADO ESTE N° 5313 CON AV. LOS FRUTALES,LA MOLINA,"AV. JAVIER PRADO ESTE 5313, LA MOLINA, LIMA, PERU",-12.083561,-76.97192,2,highway,primary,"Avenida Javier Prado Este, Camacho, La Molina, Lima, Lima Metropolitana, Lima, 10051, Perú"
14687,AUTOPISTA VENTANILLA MZ. G LT. 100 LEONCIO PRADO,PUENTE PIEDRA,"AUTOPISTA VENTANILLA MZ. G LT. 100 LEONCIO PRADO, PUENTE PIEDRA, LIMA, PERU",,,0,,,
14691,AV. JOSE GALVEZ BARRENECHEA ESQ. CON LA CALLE 32,SAN BORJA,"AV. JOSE GALVEZ BARRENECHEA ESQ. CON LA CALLE 32, SAN BORJA, LIMA, PERU",,,0,,,
14693,AV. JOSE GALVEZ BARRENECHEA Nº 211 ESQUINA CON AV. DEL PARQUE NORTE Nº 590,SAN ISIDRO,"AV. JOSE GALVEZ BARRENECHEA 211, SAN ISIDRO, LIMA, PERU",-12.097697,-77.012765,2,highway,secondary,"Avenida José Gálvez Barrenechea, Corpac, San Isidro, Lima, Lima Metropolitana, Lima, 15000, Perú"
14706,AV. LA PRINCIPAL MZ. B LOTE 5 URB. INDUSTRIAL CAMPOY,SAN JUAN DE LURIGANCHO,"AV. LA PRINCIPAL MZ. B LOTE 5, SAN JUAN DE LURIGANCHO, LIMA, PERU",,,0,,,
14711,AV.FRATERNIDAD MZ. K LOTES 7 Y 8 AA.HH. ENRIQUE MONTENEGRO,SAN JUAN DE LURIGANCHO,"AV.FRATERNIDAD MZ. K LOTES 7 Y 8, SAN JUAN DE LURIGANCHO, LIMA, PERU",,,0,,,
14715,AV. NICOLAS ARRIOLA N° 3191,SAN LUIS,"AV. NICOLAS ARRIOLA 3191, SAN LUIS, LIMA, PERU",-12.073433,-76.991983,1,highway,tertiary,"Avenida Nicolas Arriola, La Viña, San Luis, Lima, Lima Metropolitana, Lima, 15022, Perú"
14722,AV. ALFREDO MENDIOLA N° 1395 - URB. LA MILLA,SAN MARTIN DE PORRES,"AV. ALFREDO MENDIOLA 1395, SAN MARTIN DE PORRES, LIMA, PERU",-12.015074,-77.06049,1,place,house,"1395, Avenida Alfredo Mendiola, Fiori, Palao, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15103, Perú"
14725,AV. PERU N° 3207,SAN MARTIN DE PORRES,"AV. PERU 3207, SAN MARTIN DE PORRES, LIMA, PERU",-11.982771,-77.094518,1,highway,residential,"Avenida Perú, Urbanización Virgen del Rosario ll Etapa, Santa Rosa, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15109, Perú"
147378,"AV. NESTOR GAMBETTA Y AV. LOS ALISOS MZ. A LOTES 06 Y 07 SECCION C PARCELA 2, EX FUNDO OQUENDO KM 8.5 CARRETERA A VENTANILLA",CALLAO,"AV. NESTOR GAMBETTA, CALLAO, LIMA, PERU",-11.875407,-77.126709,3,highway,trunk,"Avenida Coronel Nestor Gambetta, Urbanización Pedro Cueva Vásquez, Ventanilla, Callao, Lima Metropolitana, Callao, 07051, Perú"
14742,AV. SANTIAGO DE SURCO N° 3600 MZ. MI LOTE-3 URB. LOS ROSALES,SANTIAGO DE SURCO,"AV. SANTIAGO DE SURCO 3600, SANTIAGO DE SURCO, LIMA, PERU",-12.146957,-76.987633,2,highway,primary,"Avenida Santiago de Surco, AA.HH. San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15029, Perú"
14754,"AV. ANGAMOS ESTE N° 2398, URB. LA CALERA DE LA MERCED",SURQUILLO,"AV. ANGAMOS ESTE 2398, SURQUILLO, LIMA, PERU",-12.113527,-77.02558,1,highway,primary,"Avenida Angamos Este, Surquillo Viejo, Surquillo, Lima, Lima Metropolitana, Lima, 15047, Perú"
14756,ESQ. INCA OLLANTA Y AV. AMAZONAS - P.J JOSE CARLOS MARIATEGUI MZ. 207 L0TE. 10 ETAPA 5 SECTOR VALLECITO ALTO,VILLA MARIA DEL TRIUNFO,"ESQ. INCA OLLANTA Y AV. AMAZONAS - P.J JOSE CARLOS MARIATEGUI MZ. 207 L0TE. 10, VILLA MARIA DEL TRIUNFO, LIMA, PERU",,,0,,,
14758,AV. PACHACUTEC N° 5955,VILLA MARIA DEL TRIUNFO,"AV. PACHACUTEC 5955, VILLA MARIA DEL TRIUNFO, LIMA, PERU",-12.170883,-76.949658,1,highway,tertiary,"Avenida Pachacútec, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15809, Perú"
148481,"AV. LAS TORRES LOTE 13 A,  ASOCIACION DIGNIDAD NACIONAL	",LURIGANCHO,"AV. LAS TORRES LOTE 13, LURIGANCHO, LIMA, PERU",-12.014101,-76.900994,2,highway,trunk,"Avenida Las Torres, Lurigancho, Lima, Lima Metropolitana, Lima, 15487, Perú"
14872,"AV. JOSE CARLOS MARIATEGUI, ESQ. AV. REVOLUCION. SECTOR 3 GRUPO 15 MZ. A, LTS. 12 Y 13",VILLA EL SALVADOR,"AV. JOSE CARLOS MARIATEGUI, VILLA EL SALVADOR, LIMA, PERU",-12.219683,-76.929589,3,highway,secondary,"Avenida José Carlos Mariátegui, Sector 3, Villa El Salvador, Lima, Lima Metropolitana, Lima, 15834, Perú"
149727,AV. DANIEL ALCIDES CARRION 501 C.P. SANTA CLARA,ATE,"AV. DANIEL ALCIDES CARRION 501, ATE, LIMA, PERU",-12.020146,-76.877106,2,highway,tertiary,"Avenida Daniel Alcides Carrión, Santa Clara, Ate, Lima, Lima Metropolitana, Lima, 15487, Perú"
150207,"AUTOPISTA HACIA VENTANILLA (AV. NESTOR GAMBETTA), SUB PARCELA A6-2B-1",VENTANILLA,"AUTOPISTA HACIA VENTANILLA, SUB PARCELA A6-2B-1, VENTANILLA, LIMA, PERU",,,0,,,
150681,"AV. CANTA CALLAO, PARCELA Nº 59, U. C. Nº 10668, EX COOPERATIVA DE PRODUCCIÓN VIRGEN DEL ROSARIO, LTDA. Nº 77",SAN MARTIN DE PORRES,"AV. CANTA CALLAO, SAN MARTIN DE PORRES, LIMA, PERU",-11.984776,-77.100044,3,highway,secondary,"Avenida Canta Callao, Santa Rosa, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15109, Perú"
151955,AV. ANGELICA GAMARRA 848,LOS OLIVOS,"AV. ANGELICA GAMARRA 848, LOS OLIVOS, LIMA, PERU",-12.006474,-77.076828,1,highway,secondary,"Avenida Angélica Gamarra, El Trébol, Chavarría, Los Olivos, Lima, Lima Metropolitana, Lima, 15031, Perú"
15206,AV. BRASIL N° 699,JESUS MARIA,"AV. BRASIL 699, JESUS MARIA, LIMA, PERU",-12.066277,-77.046099,1,place,house,"699, Avenida Brasil, Jesús María, Lima, Lima Metropolitana, Lima, 15083, Perú"
15207,ESQ. DE LA AV. SAN LUIS N° 2605 CON SAN BORJA SUR,SAN BORJA,"AV. SAN LUIS 2605, SAN BORJA, LIMA, PERU",-12.088585,-76.996314,2,highway,secondary,"Avenida San Luis, Jacaranda, San Borja, Lima, Lima Metropolitana, Lima, 15041, Perú"
15211,"AV. TOMAS VALLE,  ESQ. CON AV. LOS DOMINICOS - URB. JORGE CHAVEZ",CALLAO,"AV. TOMAS VALLE, CALLAO, LIMA, PERU",-12.012173,-77.092721,3,highway,primary,"Avenida Tomás Valle, Urbanización Vipol, Bocanegra, Callao, Lima Metropolitana, Callao, 07036, Perú"
15215,AV. 28 DE JULIO N° 904,MIRAFLORES,"AV. 28 DE JULIO 904, MIRAFLORES, LIMA, PERU",-12.129627,-77.022762,1,highway,secondary,"Avenida 28 de Julio, San Antonio, Miraflores, Lima, Lima Metropolitana, Lima, 15048, Perú"
15219,ESQUINA AV. SALAVERRY Y AV. CUBA,JESUS MARIA,"AV. SALAVERRY, JESUS MARIA, LIMA, PERU",-12.069546,-77.039902,3,highway,secondary,"Avenida General Salaverry, Santa Beatriz, Jesús María, Lima, Lima Metropolitana, Lima, 15083, Perú"
15223,AV. SALAVERRY ESQ. AV. MARIATEGUI,JESUS MARIA,"AV. SALAVERRY ESQ. AV. MARIATEGUI, JESUS MARIA, LIMA, PERU",,,0,,,
152285,"CALLE SAN CARLOS RD, MZ. C LOTE 14",ATE,"CALLE. SAN CARLOS RD, ATE, LIMA, PERU",-12.023442,-76.905779,3,highway,residential,"Calle San Carlos, Vitarte, Ate, Lima, Lima Metropolitana, Lima, 15487, Perú"
15233,"MZ. 2-A , LOTES 1 Y 1A,  URBANIZACION PERU PRIMERA ZONA",SAN MARTIN DE PORRES,"MZ. 2-A, LOTES 1 Y 1A, SAN MARTIN DE PORRES, LIMA, PERU",,,0,,,
15234,AV. DEL EJERCITO N° 1295,MIRAFLORES,"AV. DEL EJERCITO 1295, MIRAFLORES, LIMA, PERU",-12.111601,-77.049975,1,highway,secondary,"Avenida Del Ejército, Miraflores, Lima, Lima Metropolitana, Lima, 15027, Perú"
15235,ESQUINA DE LA  AV. VICTOR MALASQUEZ Y CALLE 71 LOS HUERTOS DE MANCHAY,PACHACAMAC,"AV. VICTOR MALASQUEZ, PACHACAMAC, LIMA, PERU",-12.152315,-76.87004,3,highway,primary,"Avenida Victor Malásquez, Santa Rosa de Manchay, Manchay Bajo, Picapiedra, Pachacámac, Lima, Lima Metropolitana, Lima, 15594, Perú"
153877,CARRETERA A CANTA KM 35 (PROLONGACION AVENIDA TUPAC AMARU) COOPERATIVA MARIA PARADO DE BELLIDO PARCELA 29 - CENTRO POBLADO DE CHOCAS,CARABAYLLO,"CARRETERA A CANTA KM 35, CARABAYLLO, LIMA, PERU",-11.764223,-76.983655,1,highway,tertiary,"Carretera a Canta, Buena Vista, El Olivar, Carabayllo, Lima, Lima Metropolitana, Lima, Perú"
154354,"AV. LOS CASTILLOS Nº 340, URB. INDUSTRIAL SANTA ROSA",ATE,"AV. LOS CASTILLOS 340, ATE, LIMA, PERU",-12.057548,-76.968836,1,highway,unclassified,"Avenida Los Castillos, Ate, Lima, Lima Metropolitana, Lima, 15008, Perú"
15491,"AV. VICTOR MALASQUEZ S/N SECTOR NUEVO PROGRESO, MZ. V, LOTES 130 Y 131 (AHORA SEGÚN CONSTANCIA MUNICIPAL AV. VICTOR MALASQUEZ LTE. 217)",PACHACAMAC,"AV. VICTOR MALASQUEZ, PACHACAMAC, LIMA, PERU",-12.152315,-76.87004,1,highway,primary,"Avenida Victor Malásquez, Santa Rosa de Manchay, Manchay Bajo, Picapiedra, Pachacámac, Lima, Lima Metropolitana, Lima, 15594, Perú"
15496,"AV. WIESSE SECTOR III, MZ. G8, LOTE 41, PROGRAMA CIUDAD MARISCAL CÁCERES",SAN JUAN DE LURIGANCHO,"AV. WIESSE, SAN JUAN DE LURIGANCHO, LIMA, PERU",-11.96492,-76.991699,1,office,company,"UFIS PERU, Avenida Fernando Wiesse, Los Artesanos, San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15423, Perú"
155798,"AV. TOMÁS VALLE, PARCELA F, SECCIÓN C.",SAN MARTIN DE PORRES,"AV. TOMÁS VALLE, SAN MARTIN DE PORRES, LIMA, PERU",-12.010763,-77.069194,3,highway,secondary,"Avenida Tomás Valle, San Germán Etapa 1, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15302, Perú"
155911,SUB LOTE B-1 PARCELA RUSTICA FUNDO. CARRETERA PANAMERICANA SUR ALTURA KM 34.5 Y PLAYA ARICA,LURIN,"SUB LOTE B-1 PARCELA RUSTICA, LURIN, LIMA, PERU",,,0,,,
15664,AV. NICOLAS AYLLON N° 1500,CHACLACAYO,"AV. NICOLAS AYLLON 1500, CHACLACAYO, LIMA, PERU",-11.977779,-76.77886,1,highway,trunk,"Avenida Nicolás Ayllón, Asociación Huascarán, Chaclacayo, Lima, Lima Metropolitana, Lima, 15472, Perú"
15666,AV. GUARDIA CIVIL Nº 203 ESQUINA AV. LOS GORRIONES,CHORRILLOS,"AV. GUARDIA CIVIL 203, CHORRILLOS, LIMA, PERU",-12.174213,-76.99287,2,highway,secondary,"Avenida Guardia Civil Sur, Chorrillos, Lima, Lima Metropolitana, Lima, 15054, Perú"
157131,AV. VICTOR MALASQUEZ CHACALTANA KM. 9.8 QUEBRADA MANCHAY Y RETAMAL,PACHACAMAC,"AV. VICTOR MALASQUEZ CHACALTANA KM. 9.8 QUEBRADA MANCHAY Y RETAMAL, PACHACAMAC, LIMA, PERU",,,0,,,
15725,AV. LA PAZ N° 2326,LA PERLA,"AV. LA PAZ 2326, LA PERLA, LIMA, PERU",-12.077312,-77.110349,1,highway,secondary,"Avenida La Paz, Chepén, San Miguel, Lima, Lima Metropolitana, Lima, 15087, Perú"
15727,ESQ. AV. GUARDIA CHALACA Y AV. SAENZ PEÑA N° 1513 - 1531,BELLAVISTA,"AV. GUARDIA CHALACA, BELLAVISTA, LIMA, PERU",-12.063333,-77.122177,3,highway,primary,"Avenida Guardia Chalaca, Bellavista, Callao, Lima Metropolitana, Callao, 07016, Perú"
15729,INTERSECCION AV. CANTOGRANDE Y AV. LAS FLORES DE PRIMAVERA,SAN JUAN DE LURIGANCHO,"INTERSECCION AV. CANTOGRANDE Y AV. LAS FLORES DE PRIMAVERA, SAN JUAN DE LURIGANCHO, LIMA, PERU",,,0,,,
15731,AV. SANTIAGO DE SURCO Nº 4420,SANTIAGO DE SURCO,"AV. SANTIAGO DE SURCO 4420, SANTIAGO DE SURCO, LIMA, PERU",-12.146957,-76.987633,1,highway,primary,"Avenida Santiago de Surco, AA.HH. San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15029, Perú"
157764,"PANAMERICANA NORTE KM 44.5, SUB LOTE A-1 ASOCIACION DE PRODUCTORES INDUSTRIALES PECUARIOS DE ANCÓN",ANCON,"PANAMERICANA. NORTE KM 44, ANCON, LIMA, PERU",-11.713258,-77.174835,2,highway,motorway,"Carretera Panamericana Norte, Ancón, Lima, Lima Metropolitana, Lima, Perú"
158170,AV. SANTA ROSA S/N Y JR. PARQUINSONIAS MZ. D LOTE 5 URB. CANTO GRANDE UNIDAD 17,SAN JUAN DE LURIGANCHO,"AV. SANTA ROSA, SAN JUAN DE LURIGANCHO, LIMA, PERU",-11.989773,-76.996736,3,highway,secondary,"Avenida Santa Rosa de Lima, Agrupación Nueva Esperanza, San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15438, Perú"
158239,"AV. ELMER FAUCETT NRO. 320 MZ. C LOTE 25, URB. MARANGA V ETAPA",SAN MIGUEL,"AV. ELMER FAUCETT 320, SAN MIGUEL, LIMA, PERU",-12.070059,-77.098168,2,highway,primary,"Avenida Elmer Faucett, Maranga 4, San Miguel, Lima, Lima Metropolitana, Lima, 15087, Perú"
158979,AV. NÉSTOR GAMBETTA ESQUINA CALLE Nº 01 MZ A LOTES 01 Y 02 PROGRAMA DE VIVIENDA ACUARIO,CALLAO,"AV. NÉSTOR GAMBETTA ESQUINA CALLE 01 MZ A LOTES 01 Y 02, CALLAO, LIMA, PERU",,,0,,,
16028,AV. SAMUEL ALCAZAR N° 801,RIMAC,"AV. SAMUEL ALCAZAR 801, RIMAC, LIMA, PERU",-12.026951,-77.033278,1,highway,secondary,"Avenida Samuel Alcázar, Unidad Vecinal del Rimac, Rímac, Lima, Lima Metropolitana, Lima, 15025, Perú"
160918,"CALLE ALONSO DE MOLINA 279, MZ. I-14 LT. 1 - ZONA INDUSTRIAL VENTANILLA",VENTANILLA,"CALLE. ALONSO DE MOLINA 279, VENTANILLA, LIMA, PERU",-11.862587,-77.126511,2,highway,residential,"Calle Alonso de Molina, Ventanilla, Callao, Lima Metropolitana, Callao, 07056, Perú"
160967,"URBANIZACIÓN POPULAR DE INTERÉS SOCIAL PROYECTO ESPECIAL CIUDAD PACHACUTEC MZH LOTES 1 Y 20, SECTOR F, BARRIO XIII",VENTANILLA,"URBANIZACIÓN POPULAR DE INTERÉS SOCIAL PROYECTO ESPECIAL CIUDAD PACHACUTEC MZH LOTES 1 Y 20, SECTOR F, BARRIO XIII, VENTANILLA, LIMA, PERU",,,0,,,
16100,"AV. TOMAS VALLE INTERSECCIÓN CON AV. PACASMAYO, MZ. C LOTE 1 Y 24 URB. JORGE CHÁVEZ",CALLAO,"AV. TOMAS VALLE, CALLAO, LIMA, PERU",-12.012173,-77.092721,1,highway,primary,"Avenida Tomás Valle, Urbanización Vipol, Bocanegra, Callao, Lima Metropolitana, Callao, 07036, Perú"
16143,"ESQ. DE LA  AV. VENEZUELA Nº 3343 CON JR. ARISTIDES DEL CARPIO, URB. INDUSTRIAL PALOMINO",LIMA,"AV. VENEZUELA 3343, LIMA, LIMA, PERU",-12.059488,-77.076414,2,highway,construction,"Avenida República de Venezuela, Pando Etapa 3, Lima, Lima Metropolitana, Lima, 15084, Perú"
162494,"PROYECTO PILOTO NUEVO PACHACUTEC MZ. K1 LOTE 5A GRUPO RESIDENCIAL B4, SECTOR B",VENTANILLA,"PROYECTO PILOTO NUEVO PACHACUTEC MZ. K1 LOTE 5A GRUPO RESIDENCIAL B4, VENTANILLA, LIMA, PERU",,,0,,,
162650,AV. LA PAZ N° 194  198 ESQUINA CON CALLE LEONCIO PRADO N° 106,SAN MIGUEL,"AV. LA PAZ 194, SAN MIGUEL, LIMA, PERU",-12.079114,-77.094787,2,boundary,administrative,"San Miguel, Lima, Lima Metropolitana, Lima, Perú"
163381,ASENTAMIENTO HUMANO VILLA MARIA DEL TRIUNFO MZ. E - 5 LOTE 5 - SECTOR VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,"ASENTAMIENTO HUMANO VILLA MARIA DEL TRIUNFO MZ. E - 5 LOTE 5 - SECTOR VILLA MARIA DEL TRIUNFO, VILLA MARIA DEL TRIUNFO, LIMA, PERU",,,0,,,
163683,"AV. CAMINO REAL N° 741, FUNDO CASA HUERTA CHACRA GRANDE UNIDAD CATASTRAL 11657",CARABAYLLO,"AV. CAMINO REAL 741, CARABAYLLO, LIMA, PERU",-11.8797,-77.024685,1,highway,tertiary,"Avenida Camino Real, Ampliación Los Florales, Santo Domingo, Carabayllo, Lima, Lima Metropolitana, Lima, 15321, Perú"
164158,"ESQ. AV. LOS CHANCAS DE ANDAHUAYLAS CON LA AV. ENCALADA MZ. L LOTES 7, 8 Y 9, COOPERATIVA LOS CHANCAS DE ANDAHUAYLAS",SANTA ANITA,"ESQ. AV. LOS CHANCAS DE ANDAHUAYLAS CON LA AV. ENCALADA MZ. L LOTES 7, 8 Y 9, SANTA ANITA, LIMA, PERU",,,0,,,
16439,"AV. LA MOLINA N° 377, 379, 381, 397 PARCELA SEMIRUSTICA LA MOLINA, MZ. D  PARCELA 04",ATE,"AV. LA MOLINA 377, ATE, LIMA, PERU",-12.060372,-76.961925,2,highway,secondary,"Avenida La Molina, Ate, Lima, Lima Metropolitana, Lima, 15008, Perú"
164479,"AV. NICOLAS AYLLON (EX CARRETERA CENTRAL) S/N MZ. ""B"" LOTES 5 Y 5-A U.C. 10022",ATE,"AV. NICOLAS AYLLON, ATE, LIMA, PERU",-12.064047,-76.9891,3,highway,primary,"Avenida Nicolás de Ayllón, Valdiviezo, Ate, Lima, Lima Metropolitana, Lima, 15019, Perú"
165829,"AV. VÍCTOR MALÁSQUEZ MZ. B, LT. 14-15 COMUNIDAD CAMPESINA SANTA ROSA DE MANCHAY",PACHACAMAC,"AV. VÍCTOR MALÁSQUEZ, PACHACAMAC, LIMA, PERU",-12.151287,-76.870528,3,highway,primary,"Avenida Victor Malásquez, Santa Rosa de Manchay, Manchay Bajo, Cardal, Pachacámac, Lima, Lima Metropolitana, Lima, 15594, Perú"
16586,AV. FRANCISCO PIZARRO N°1207,RIMAC,"AV. FRANCISCO PIZARRO 1207, RIMAC, LIMA, PERU",-12.030808,-77.042026,1,highway,secondary,"Avenida Francisco Pizarro, Urbanización Villacampa, Rímac, Lima, Lima Metropolitana, Lima, 15025, Perú"
16600,"AV. UNIVERSITARIA  SUR  N° 546, CON  FRENTE  CALLE  MATERIALES  N° 156",LIMA,"AV. UNIVERSITARIA SUR 546, CON, LIMA, LIMA, PERU",,,0,,,
16602,AV. PASEO DE LA REPUBLICA INTERSECCION CON LA AV. ANGAMOS N° 498,MIRAFLORES,"AV. PASEO DE LA REPUBLICA, MIRAFLORES, LIMA, PERU",-12.126403,-77.023529,1,highway,primary,"Avenida Paseo de la República, San Antonio, Miraflores, Lima, Lima Metropolitana, Lima, 10574, Perú"
16608,"AV. LAS FLORES Nº 750, URB. SANTA MARIA",LURIGANCHO,"AV. LAS FLORES 750, LURIGANCHO, LIMA, PERU",-11.946363,-76.711663,1,highway,trunk,"Avenida Lima Sur, El Jardín, Chosica, Lurigancho, Lima, Lima Metropolitana, Lima, 15468, Perú"
16612,"AV. PETIT THOUARS N° 1148, URB. SANTA. BEATRIZ",LIMA,"AV. PETIT THOUARS 1148, LIMA, LIMA, PERU",-12.082865,-77.033552,1,highway,secondary,"Avenida Petit Thouars, Lince, Lima, Lima Metropolitana, Lima, 15046, Perú"
16616,ESQ. DE LA AV. DEFENSORES DEL MORRO N° 360 CON LA AV. ALFONSO UGARTE,CHORRILLOS,"AV. DEFENSORES DEL MORRO 360, CHORRILLOS, LIMA, PERU",-12.207947,-76.989066,2,highway,primary,"Avenida Prolongación Defensores del Morro, Delicias de Villa, Chorrillos, Lima, Lima Metropolitana, Lima, 15067, Perú"
16617,AV. JOSE GÁLVEZ BARRENECHEA N° 1146 (ANTES AV. PRINCIPAL) ESQ. CON CALLE 32 URB. VILLA VICTORIA,SURQUILLO,"AV. JOSE GÁLVEZ BARRENECHEA 1146, SURQUILLO, LIMA, PERU",-12.108403,-77.010012,2,highway,secondary,"Avenida José Gálvez Barrenechea, La Merced, San Borja, Lima, Lima Metropolitana, Lima, 15000, Perú"
16618,ESQUINA AV. PACHACUTEC Y AV. EL SOL MZ. E  LT. 1 PARQUE INDUSTRIAL,VILLA EL SALVADOR,"AV. PACHACUTEC, VILLA EL SALVADOR, LIMA, PERU",-12.199327,-76.932692,3,highway,residential,"Avenida Pachacútec, Villa El Salvador, Lima, Lima Metropolitana, Lima, 15818, Perú"
16619,AV. AUGUSTO PEREZ ARANIBAR (ANTES AV. DEL EJERCITO) N° 2199 ESQ. AV. SALAVERRY,SAN ISIDRO,"AV. AUGUSTO PEREZ ARANIBAR 2199, SAN ISIDRO, LIMA, PERU",-12.099513,-77.064836,2,highway,secondary,"Avenida Del Ejército, Magdalena, Magdalena del Mar, Lima, Lima Metropolitana, Lima, 15076, Perú"
16622,AV. SIMON BOLIVAR N° 499 ESQUINA CON JR. ISLAS HAWAI,PUEBLO LIBRE,"AV. SIMON BOLIVAR 499, PUEBLO LIBRE, LIMA, PERU",-12.07245,-77.066503,2,highway,secondary,"Avenida Simón Bolivar, Pueblo Libre, Lima, Lima Metropolitana, Lima, 15084, Perú"
16631,"AV. NESTOR GAMBETA, ESQUINA CALLE N° 6, SUB LOTE 01, URB. INDUSTRIAL OQUENDO",CALLAO,"AV. NESTOR GAMBETA, CALLAO, LIMA, PERU",-12.042637,-77.116499,3,highway,tertiary,"Avenida de la Alameda, Gambetta Baja, Callao, Lima Metropolitana, Callao, 07026, Perú"
16636,AV. ELMER FAUCETT 6000 Y ESQUINA CON NESTOR GAMBETA S/N,CALLAO,"AV. ELMER FAUCETT 6000, CALLAO, LIMA, PERU",-12.062458,-77.097096,2,highway,primary,"Avenida Elmer Faucett, Condominio Nuevavista, Bellavista, Callao, Lima Metropolitana, Callao, 06011, Perú"
16638,"AV. 09 DE OCTUBRE Nº 508 (AV. CIRCUNVALACION KM. 6.5), PIEDRA LIZA",RIMAC,"AV. 09 DE OCTUBRE 508, PIEDRA LIZA, RIMAC, LIMA, PERU",,,0,,,
16639,AV. NICOLAS AYLLON N° 2970 ,ATE,"AV. NICOLAS AYLLON 2970, ATE, LIMA, PERU",-12.064047,-76.9891,1,highway,primary,"Avenida Nicolás de Ayllón, Valdiviezo, Ate, Lima, Lima Metropolitana, Lima, 15019, Perú"
16640,AV. DEL PARQUE SUR N° 285 ESQ. AV. GUARDIA CIVIL,SAN ISIDRO,"AV. DEL PARQUE SUR 285, SAN ISIDRO, LIMA, PERU",-12.104026,-77.011695,2,highway,secondary,"Avenida del Parque Sur, San Isidro, Lima, Lima Metropolitana, Lima, 15000, Perú"
